BM1_output.ccm.csv,BM2_output.ccm.csv,BR1_output.ccm.csv,BR2_output.ccm.csv,BR3_output.ccm.csv,BR4_output.ccm.csv,OM1_output.ccm.csv,OM2_output.ccm.csv,OM3_output.ccm.csv,OM4_output.ccm.csv,OM5_output.ccm.csv,OM6_output.ccm.csv,OM7_output.ccm.csv,OM8_output.ccm.csv,OM9_output.ccm.csv,OR1_output.ccm.csv,OR2_output.ccm.csv,OR3_output.ccm.csv,SP1_output.ccm.csv,SP2_output.ccm.csv,SP3_output.ccm.csv,SP4_output.ccm.csv,SP5_output.ccm.csv,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus
131.71,0.0,182.4,111.74,447.28,186.78,0.0,88.29,0.0,16.58,0.0,0.0,38.510000000000005,0.0,0.0,0.0,0.0,42.87,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,,
723.2,33.54,1153.8,490.38,1046.76,2030.98,24.31,955.1,174.66,0.0,7.12,70.21,528.39,277.43,0.0,38.32,0.0,345.23,0.0,0.0,33.53,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Phaeolaceae,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.34,0.0,0.0,0.0,0.0,2475.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Phaeolaceae,Wolfiporia
0.0,0.0,0.0,138.97,0.0,0.0,0.0,9.55,0.0,0.0,0.0,0.0,0.0,8.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Phanerochaetaceae,
0.0,7.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.74,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Podoscyphaceae,
0.0,0.0,0.0,0.0,0.0,31.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Dichomitus
0.0,0.0,8.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma
0.0,0.0,0.0,19.42,0.0,118.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Hornodermoporus
0.0,0.0,0.0,0.0,7.58,10.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Lopharia
205.12,105.43,706.65,548.86,89.3,1660.41,52.3,393.53,938.86,220.54,0.0,111.9,230.59,259.67,265.43,14.42,0.0,476.99,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,
0.0,0.0,0.0,16.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Perenniporia
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Polyporus
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Trametes
0.0,0.0,0.0,0.0,0.0,77.55,0.0,0.0,0.0,11.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,unk_g
0.0,21.16,378.19,601.91,123.33,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.06,9.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Postiaceae,
0.0,0.0,0.0,0.0,0.0,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Postiaceae,Oligoporus
27.37,0.0,0.0,137.26,32.21,297.98,0.0,0.0,0.0,10.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,unk_f,
0.0,0.0,0.0,0.0,0.0,7.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,unk_f,unk_g
0.0,0.0,9.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Albatrellaceae,
0.0,0.0,0.0,0.0,0.0,12.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Auriscalpiaceae,Auriscalpium
0.0,0.0,0.0,47.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Auriscalpiaceae,
0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Bondarzewiaceae,
0.0,0.0,0.0,13.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Hericiaceae,
0.0,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Lachnocladiaceae,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Lachnocladiaceae,Scytinostroma
7.54,0.0,16.65,16.28,0.0,69.15,0.0,0.0,0.0,7.15,0.0,0.0,11.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,,
43.260000000000005,0.0,59.28,0.0,46.47,162.8,0.0,9.04,0.0,10.32,0.0,99.38,170.85999999999999,11.79,0.0,0.0,0.0,38.2,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Peniophoraceae,
0.0,0.0,0.0,16.25,6.13,17.21,0.0,0.0,0.0,8.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Peniophoraceae,Peniophora
0.0,0.0,0.0,0.0,0.0,9.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Stereaceae,Aleurobotrys
13.44,0.0,8.06,15.649999999999999,30.82,105.28,0.0,10.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Stereaceae,
0.0,0.0,8.05,0.0,0.0,22.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Stereaceae,Stereum
0.0,0.0,0.0,0.0,0.0,13.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,,
0.0,0.0,0.0,0.0,0.0,9.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Sebacinaceae,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,
0.0,0.0,26.049999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,unk_f,
0.0,0.0,44.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,unk_f,unk_g
0.0,0.0,0.0,13.88,0.0,28.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,
0.0,50.96,160.62,192.66,72.19,482.23,0.0,13.45,0.0,71.39,56.13,0.0,0.0,0.0,8.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Porpomyces
4.96,0.0,25.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Trechispora
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,unk_g
0.0,7.77,15.379999999999999,29.92,0.0,34.87,0.0,17.43,0.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,unk_f,unk_g
0.0,0.0,0.0,17.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,unk_o,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,unk_o,Xenasmataceae,
0.0,0.0,0.0,0.0,0.0,32.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Chionosphaeraceae,
0.0,35.63,0.0,5.61,0.0,0.0,0.0,15.44,285.78,28.93,0.0,15.51,0.0,4.55,16.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Kondoa
8.68,15.54,0.0,0.0,99.28,65.55,9.52,21.02,95.84,36.63,0.0,9.76,6.94,14.73,0.0,0.0,0.0,18.22,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,unk_g
0.0,5.19,0.0,48.44,21.35,28.259999999999998,0.0,0.0,4.52,0.0,0.0,0.0,0.0,12.37,22.23,0.0,0.0,54.55,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.89,240.05,4.65,0.0,5.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Ruineniaceae,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricostilbomycetes,unk_o,,
0.0,0.0,0.0,0.0,4.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricostilbomycetes,unk_o,unk_f,unk_g
0.0,0.0,0.0,9.81,8.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Atractiellomycetes,Atractiellales,Helicogloeaceae,Infundibura
0.0,0.0,0.0,0.0,0.0,908.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Atractiellomycetes,Atractiellales,Helicogloeaceae,
0.0,0.0,0.0,0.0,0.0,22.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Atractiellomycetes,Atractiellales,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Atractiellomycetes,Atractiellales,unk_f,
0.0,0.0,0.0,0.0,0.0,6.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Bartheletiomycetes,Bartheletiales,Bartheletiaceae,Bartheletia
0.0,38.05,0.0,0.0,67.54,24.740000000000002,0.0,45.59,0.0,32.15,0.0,0.0,10.16,0.0,7.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Cystobasidium
33.66,21.990000000000002,74.43,0.0,145.1,0.0,5.65,0.0,105.86,53.32,0.0,11.77,26.82,43.59,24.88,0.0,0.0,26.64,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.91,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Microsporomycetaceae,
0.0,0.0,0.0,0.0,0.0,257.02,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73,0.0,Eukaryota,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,Erythrobasidium
0.0,0.0,0.0,13.06,24.12,31.35,0.0,25.35,30.22,43.400000000000006,0.0,0.0,0.0,6.97,0.0,0.0,0.0,20.22,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,,
0.0,0.0,0.0,0.0,0.0,15.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,unk_f,
0.0,0.0,0.0,0.0,0.0,14.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Cystobasidiomycetes,Naohideales,Naohideaceae,
0.0,0.0,0.0,4.34,0.0,0.0,0.0,0.0,0.0,9.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Cystobasidiomycetes,unk_o,,
0.0,5.55,46.239999999999995,33.59,94.95,69.33,0.0,8.0,8.94,27.22,0.0,0.0,0.0,32.62,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Cystobasidiomycetes,unk_o,Symmetrosporaceae,
7.79,0.0,0.0,0.0,0.0,0.0,0.0,19.11,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.64,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Cystobasidiomycetes,unk_o,Symmetrosporaceae,Symmetrospora
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Cystobasidiomycetes,unk_o,unk_f,Buckleyzyma
0.0,0.0,7.36,0.0,26.96,0.0,0.0,0.0,17.41,11.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Cystobasidiomycetes,unk_o,unk_f,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Cystobasidiomycetes,unk_o,unk_f,unk_g
0.0,0.0,0.0,0.0,0.0,28.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Dacrymycetes,Dacrymycetales,Dacrymycetaceae,Dacrymyces
0.0,0.0,9.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Dacrymycetes,Dacrymycetales,Dacrymycetaceae,
0.0,0.0,0.0,0.0,0.0,14.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Dacrymycetes,unk_o,unk_f,
0.57,0.0,5.46,21.77,0.0,4.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Exobasidiomycetes,Ceraceosorales,Ceraceosoraceae,
0.0,0.0,0.0,0.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,8.9,3.73,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Exobasidiomycetes,Ceraceosorales,,
0.0,0.0,0.0,5.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Exobasidiomycetes,Entylomatales,Entylomataceae,Entyloma
0.0,0.0,0.0,0.0,0.0,39.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Exobasidiomycetes,Entylomatales,,
0.0,0.0,0.0,0.0,0.0,22.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Exobasidiomycetes,Entylomatales,unk_f,
0.0,0.0,0.0,0.0,16.88,0.0,0.0,5.51,11.280000000000001,0.0,0.0,4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Exobasidiomycetes,Entylomatales,unk_f,Tilletiopsis
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Exobasidiomycetes,Exobasidiales,Brachybasidiaceae,
0.0,0.0,43.9,37.79,74.11,0.0,0.0,23.08,17.79,10.03,0.0,22.17,12.03,18.42,5921.99,0.0,0.0,19.73,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Exobasidiomycetes,Exobasidiales,Cryptobasidiaceae,
0.0,0.0,0.0,0.0,6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Exobasidiomycetes,Exobasidiales,Exobasidiaceae,Exobasidium
12.66,44.17,0.0,6.53,0.0,403.0,0.0,10.73,0.0,0.0,0.0,0.0,0.0,0.0,9.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Exobasidiomycetes,Exobasidiales,,
0.0,0.0,0.0,0.0,0.0,51.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Exobasidiomycetes,Georgefischeriales,Georgefischeriaceae,
0.0,0.0,0.0,0.0,0.0,13.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Exobasidiomycetes,Golubeviales,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Exobasidiomycetes,Microstromatales,Microstromataceae,Microstroma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Exobasidiomycetes,Microstromatales,Microstromataceae,
0.0,0.0,0.0,0.0,0.0,4.15,0.0,0.0,12.41,0.0,0.0,0.0,0.0,0.0,7.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Exobasidiomycetes,Microstromatales,,
12.39,13.75,18.33,33.35,27.2,144.98,0.0,10.72,0.0,0.0,0.0,10.58,8.56,31.520000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Exobasidiomycetes,Microstromatales,unk_f,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.36,0.0,13.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Exobasidiomycetes,Microstromatales,unk_f,Pseudomicrostroma
0.0,0.0,0.0,0.0,0.0,75.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Exobasidiomycetes,Tilletiales,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Exobasidiomycetes,unk_o,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Exobasidiomycetes,unk_o,unk_f,
0.0,0.0,0.0,0.0,0.0,16.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Geminibasidiomycetes,Geminibasidiales,,
